channel,longitude,latitude,pgv_4m_mms,pgv_12m_mms
3998,6.49526979278722,52.304133288535,1.975,0.708
3999,6.49528193448567,52.3041376196802,1.721,0.617
4000,6.49529407618412,52.3041419508253,1.552,0.557
4001,6.49530621788256,52.3041462819705,1.936,0.694
4002,6.49531835958101,52.3041506131157,1.745,0.626
4003,6.49533050127946,52.3041549442609,1.793,0.643
4004,6.4953426429779,52.3041592754061,1.793,0.643
4005,6.49535478467635,52.3041636065513,1.967,0.705
4006,6.49536692637479,52.3041679376965,1.686,0.605
4007,6.49537906807324,52.3041722688417,1.753,0.629
4008,6.49539120977169,52.3041765999868,1.872,0.671
4009,6.49540335147013,52.304180931132,1.794,0.643
4010,6.49541549316858,52.3041852622772,1.71,0.613
4011,6.49542763486702,52.3041895934224,1.782,0.639
4012,6.49543977656547,52.3041939245676,1.728,0.62
4013,6.49545191826392,52.3041982557128,1.68,0.602
4014,6.49546405996236,52.304202586858,1.743,0.625
4015,6.49547620166081,52.3042069180032,1.799,0.645
4016,6.49548834335925,52.3042112491484,1.9,0.681
4017,6.49550048056943,52.3042155941061,1.635,0.586
4018,6.49551261122892,52.3042199592234,1.82,0.653
4019,6.49552474188841,52.3042243243407,1.761,0.631
4020,6.49553687254789,52.304228689458,1.911,0.685
4021,6.49554900320738,52.3042330545754,1.774,0.636
4022,6.49556113386686,52.3042374196927,1.746,0.626
4023,6.49557326452635,52.30424178481,1.911,0.685
4024,6.49558539518583,52.3042461499273,1.845,0.662
4025,6.49559752584532,52.3042505150447,1.693,0.607
4026,6.49560965650481,52.304254880162,1.929,0.692
4027,6.49562178716429,52.3042592452793,1.876,0.673
4028,6.49563391782378,52.3042636103966,1.807,0.648
4029,6.49564604848326,52.304267975514,1.77,0.635
4030,6.49565817914275,52.3042723406313,1.885,0.676
4031,6.49567030980224,52.3042767057486,1.873,0.672
4032,6.49568244046172,52.3042810708659,1.727,0.619
4033,6.49569457112121,52.3042854359832,1.873,0.672
4034,6.49570670178069,52.3042898011006,1.802,0.646
4035,6.49571883244018,52.3042941662179,1.792,0.643
4036,6.49573096309967,52.3042985313352,1.803,0.646
4037,6.49574309375915,52.3043028964525,1.732,0.621
4038,6.49575522441864,52.3043072615699,1.735,0.622
4039,6.49576735507812,52.3043116266872,1.686,0.604
4040,6.49577948573761,52.3043159918045,1.691,0.606
4041,6.49579161639709,52.3043203569218,1.685,0.604
4042,6.49580374705658,52.3043247220392,1.78,0.638
4043,6.49581587771607,52.3043290871565,2.006,0.719
4044,6.49582800837555,52.3043334522738,1.797,0.644
4045,6.49584013903504,52.3043378173911,1.79,0.642
4046,6.49585226969452,52.3043421825085,1.653,0.593
4047,6.49586440035401,52.3043465476258,1.73,0.62
4048,6.4958765310135,52.3043509127431,1.721,0.617
4049,6.49588866167298,52.3043552778604,1.785,0.64
4050,6.49590079233247,52.3043596429777,1.771,0.635
4051,6.49591292299195,52.3043640080951,1.647,0.591
4052,6.49592505365144,52.3043683732124,1.775,0.637
4053,6.49593718431093,52.3043727383297,1.839,0.66
4054,6.49594931497041,52.304377103447,1.694,0.607
4055,6.4959614456299,52.3043814685644,1.882,0.675
4056,6.49597357628938,52.3043858336817,1.749,0.627
4057,6.49598570694887,52.304390198799,1.7,0.61
4058,6.49599783843445,52.304394561374,1.8,0.646
4059,6.49600997481386,52.3043989088885,1.996,0.716
4060,6.49602211119326,52.3044032564029,1.912,0.686
4061,6.49603424757267,52.3044076039173,1.683,0.603
4062,6.49604638395207,52.3044119514317,1.708,0.612
4063,6.49605852033148,52.3044162989461,1.74,0.624
4064,6.49607065671089,52.3044206464605,1.801,0.646
4065,6.49608279309029,52.3044249939749,2.082,0.747
4066,6.4960949294697,52.3044293414893,1.917,0.687
4067,6.4961070658491,52.3044336890037,1.773,0.636
4068,6.49611920222851,52.3044380365181,1.593,0.571
4069,6.49613133860791,52.3044423840325,1.699,0.609
4070,6.49614347498732,52.3044467315469,1.74,0.624
4071,6.49615561136673,52.3044510790613,1.777,0.637
4072,6.49616774774613,52.3044554265757,1.701,0.61
4073,6.49617988412554,52.3044597740902,1.601,0.574
4074,6.49619202050494,52.3044641216046,1.636,0.587
4075,6.49620415688435,52.304468469119,1.607,0.576
4076,6.49621629276969,52.3044728181538,1.706,0.612
4077,6.49622842733567,52.304477171249,1.856,0.665
4078,6.49624056190164,52.3044815243442,1.811,0.649
4079,6.49625269646762,52.3044858774394,1.811,0.649
4080,6.4962648310336,52.3044902305346,1.624,0.582
4081,6.49627696559957,52.3044945836298,1.808,0.648
4082,6.49628910016555,52.304498936725,1.749,0.627
4083,6.49630123473152,52.3045032898202,1.658,0.594
4084,6.4963133692975,52.3045076429154,1.806,0.648
4085,6.49632550386347,52.3045119960106,1.628,0.584
4086,6.49633763842945,52.3045163491058,1.874,0.672
4087,6.49634977299542,52.304520702201,1.647,0.591
4088,6.4963619075614,52.3045250552962,1.709,0.613
4089,6.49637404212737,52.3045294083914,1.885,0.676
4090,6.49638617669335,52.3045337614866,1.579,0.566
4091,6.49639831125933,52.3045381145818,1.737,0.623
4092,6.4964104458253,52.304542467677,1.727,0.619
4093,6.49642258039128,52.3045468207722,1.676,0.601
4094,6.49643471495725,52.3045511738673,1.567,0.562
4095,6.49644684952323,52.3045555269625,1.805,0.647
4096,6.4964589840892,52.3045598800577,1.747,0.627
4097,6.49647111865518,52.3045642331529,1.868,0.67
4098,6.49648325322115,52.3045685862481,1.803,0.646
4099,6.49649538778713,52.3045729393433,1.694,0.607
4100,6.49650752235311,52.3045772924385,1.88,0.674
4101,6.49651965691908,52.3045816455337,1.637,0.587
4102,6.49653179148506,52.3045859986289,1.611,0.578
4103,6.49654392605103,52.3045903517241,1.894,0.679
4104,6.49655606061701,52.3045947048193,1.73,0.62
4105,6.49656819518298,52.3045990579145,1.889,0.677
4106,6.49658032974896,52.3046034110097,1.837,0.659
4107,6.49659246431493,52.3046077641049,1.61,0.577
4108,6.49660459888091,52.3046121172001,1.897,0.68
4109,6.49661673344689,52.3046164702953,1.749,0.627
4110,6.49662886801286,52.3046208233905,1.712,0.614
4111,6.49664100257884,52.3046251764857,1.707,0.612
4112,6.49665313714481,52.3046295295809,1.897,0.68
4113,6.49666527171079,52.3046338826761,1.597,0.573
4114,6.49667740627676,52.3046382357713,1.618,0.58
4115,6.49668954084274,52.3046425888664,1.722,0.617
4116,6.49670167540871,52.3046469419616,1.728,0.62
4117,6.49671380997469,52.3046512950568,1.91,0.685
4118,6.49672594454066,52.304655648152,1.832,0.657
4119,6.49673807910664,52.3046600012472,1.78,0.638
4120,6.49675021367262,52.3046643543424,1.661,0.595
4121,6.49676234823859,52.3046687074376,1.712,0.614
4122,6.49677448280457,52.3046730605328,1.624,0.582
4123,6.49678661737054,52.304677413628,1.785,0.64
4124,6.49679875193652,52.3046817667232,1.929,0.692
4125,6.49681088650249,52.3046861198184,1.917,0.687
4126,6.49682302106847,52.3046904729136,1.715,0.615
4127,6.49683515563444,52.3046948260088,1.631,0.585
4128,6.49684729002217,52.3046991796525,1.731,0.621
4129,6.49685941214118,52.304703571053,1.669,0.598
4130,6.49687153426019,52.3047079624534,1.515,0.543
4131,6.4968836563792,52.3047123538538,1.639,0.588
4132,6.49689577849821,52.3047167452543,1.708,0.612
4133,6.49690790061722,52.3047211366547,1.518,0.544
4134,6.49692002273623,52.3047255280551,1.742,0.625
4135,6.49693214485524,52.3047299194556,1.778,0.638
4136,6.49694426697425,52.304734310856,1.595,0.572
4137,6.49695638909326,52.3047387022564,1.625,0.583
4138,6.49696851121227,52.3047430936569,1.836,0.658
4139,6.49698063333128,52.3047474850573,1.758,0.63
4140,6.49699275545029,52.3047518764577,1.718,0.616
4141,6.4970048775693,52.3047562678582,1.769,0.634
4142,6.49701699968831,52.3047606592586,1.633,0.585
4143,6.49702912180732,52.304765050659,1.804,0.647
4144,6.49704124392634,52.3047694420595,1.663,0.596
4145,6.49705336604535,52.3047738334599,1.675,0.601
4146,6.49706549410827,52.3047782065681,1.783,0.639
4147,6.49707763204811,52.3047825492803,1.737,0.623
4148,6.49708976998795,52.3047868919925,1.741,0.624
4149,6.49710190792778,52.3047912347047,1.854,0.665
4150,6.49711404586762,52.3047955774169,1.835,0.658
4151,6.49712618380746,52.3047999201291,1.841,0.66
4152,6.49713832174729,52.3048042628414,1.838,0.659
4153,6.49715045968713,52.3048086055536,1.732,0.621
4154,6.49716259762697,52.3048129482658,1.816,0.651
4155,6.49717473556681,52.304817290978,1.675,0.601
4156,6.49718687350664,52.3048216336902,1.703,0.611
4157,6.49719901144648,52.3048259764024,1.838,0.659
4158,6.49721114938632,52.3048303191147,1.578,0.566
4159,6.49722328732616,52.3048346618269,1.611,0.578
4160,6.49723542526599,52.3048390045391,1.573,0.564
4161,6.49724756320583,52.3048433472513,1.844,0.661
4162,6.49725970114567,52.3048476899635,1.786,0.64
4163,6.49727183908551,52.3048520326757,1.852,0.664
4164,6.49728397702534,52.304856375388,1.865,0.669
4165,6.49729611496518,52.3048607181002,1.913,0.686
4166,6.49730825290502,52.3048650608124,1.888,0.677
4167,6.49732039084486,52.3048694035246,1.824,0.654
4168,6.49733249405122,52.3048738531283,1.916,0.687
4169,6.49734456677181,52.3048783965511,2.06,0.739
4170,6.4973566394924,52.304882939974,2.036,0.73
4171,6.49736871221299,52.3048874833969,2.032,0.728
4172,6.49738078493358,52.3048920268198,2.053,0.736
4173,6.49739285765418,52.3048965702427,1.824,0.654
4174,6.49740493037477,52.3049011136656,2.148,0.77
4175,6.49741700309536,52.3049056570884,2.01,0.721
4176,6.49742907581595,52.3049102005113,2.013,0.722
4177,6.49744114853654,52.3049147439342,2.085,0.748
4178,6.49745322125713,52.3049192873571,1.903,0.682
4179,6.49746529148302,52.3049238384574,2.273,0.815
4180,6.49747735931011,52.3049283969399,1.946,0.698
4181,6.4974894271372,52.3049329554224,2.35,0.842
4182,6.49750153463791,52.3049373918103,2.057,0.738
4183,6.4975137366433,52.3049415373623,2.295,0.823
4184,6.49752593864869,52.3049456829143,2.312,0.829
4185,6.49753814065409,52.3049498284663,2.464,0.884
4186,6.49755034265948,52.3049539740183,2.292,0.822
4187,6.49756254466487,52.3049581195703,2.456,0.881
4188,6.49757474667026,52.3049622651223,2.665,0.956
4189,6.49758694867565,52.3049664106743,2.746,0.985
4190,6.49759915068104,52.3049705562264,2.584,0.927
4191,6.49761135268644,52.3049747017784,2.704,0.97
4192,6.49762356426713,52.3049788178626,2.552,0.915
4193,6.49763581733444,52.3049828062728,2.911,1.044
4194,6.49764807040176,52.3049867946829,2.695,0.966
4195,6.49766032346907,52.3049907830931,2.657,0.953
4196,6.49767257653639,52.3049947715033,2.778,0.996
4197,6.4976848296037,52.3049987599134,2.772,0.994
4198,6.49769708267102,52.3050027483236,2.728,0.978
4199,6.49770933573833,52.3050067367338,3.085,1.106
4200,6.49772155812687,52.3050108195571,3.155,1.131
4201,6.49773366695592,52.3050152518571,2.834,1.016
4202,6.49774577578497,52.3050196841571,2.954,1.059
4203,6.49775788461402,52.305024116457,2.815,1.009
4204,6.49776999344307,52.305028548757,2.582,0.926
4205,6.49778210227212,52.305032981057,2.999,1.075
4206,6.49779421110117,52.3050374133569,3.049,1.093
4207,6.49780631993022,52.3050418456569,2.92,1.047
4208,6.49781842875927,52.3050462779569,2.801,1.004
4209,6.49783053758832,52.3050507102568,3.125,1.12
4210,6.49784264641737,52.3050551425568,3.071,1.101
4211,6.49785475524642,52.3050595748568,2.757,0.989
4212,6.49786686407547,52.3050640071567,3.155,1.131
4213,6.49787897290452,52.3050684394567,3.247,1.164
4214,6.49789108173357,52.3050728717567,2.786,0.999
4215,6.49790319056262,52.3050773040566,2.699,0.968
4216,6.49791529939167,52.3050817363566,2.716,0.974
4217,6.49792740822072,52.3050861686566,2.75,0.986
4218,6.49793839599049,52.3050940509896,2.979,1.068
4219,6.49795049264828,52.3050985207463,2.742,0.983
4220,6.49796308490042,52.3051014653233,2.584,0.927
4221,6.49797483087159,52.3051070143097,2.511,0.9
4222,6.49798657684277,52.3051125632961,2.829,1.014
4223,6.49799832281395,52.3051181122824,2.703,0.969
4224,6.49801006878513,52.3051236612688,2.49,0.893
4225,6.49802181475631,52.3051292102552,2.661,0.954
4226,6.49803356072748,52.3051347592416,2.726,0.978
4227,6.49804530669866,52.3051403082279,2.6,0.932
4228,6.49805705266984,52.3051458572143,2.598,0.932
4229,6.49806879864102,52.3051514062007,2.378,0.853
4230,6.49808092818705,52.3051557747446,2.388,0.856
4231,6.49809306509751,52.3051601206247,2.41,0.864
4232,6.49810520200798,52.3051644665048,2.404,0.862
4233,6.49811733891845,52.3051688123849,2.356,0.845
4234,6.49812947582892,52.305173158265,2.196,0.787
4235,6.49814161273938,52.305177504145,2.607,0.935
4236,6.49815374964985,52.3051818500251,2.123,0.761
4237,6.49816588656032,52.3051861959052,2.002,0.718
4238,6.49817802347078,52.3051905417853,2.637,0.946
4239,6.49819016038125,52.3051948876654,2.17,0.778
4240,6.49820229729172,52.3051992335454,2.333,0.837
4241,6.49821443420218,52.3052035794255,2.321,0.832
4242,6.49822657111265,52.3052079253056,2.341,0.839
4243,6.49823870802312,52.3052122711857,2.518,0.903
4244,6.49825084493358,52.3052166170657,2.457,0.881
4245,6.49826298184405,52.3052209629458,2.25,0.807
4246,6.49827511875452,52.3052253088259,2.282,0.818
4247,6.49828720005495,52.3052298258445,2.67,0.958
4248,6.49829926988686,52.3052343781573,2.581,0.925
4249,6.49831133971876,52.30523893047,2.629,0.942
4250,6.49832385143922,52.3052421228813,2.673,0.958
4251,6.49833636872232,52.3052452981737,2.439,0.874
4252,6.4983488896617,52.305248462214,2.819,1.011
4253,6.49836141060108,52.3052516262543,2.723,0.976
4254,6.49837393154046,52.3052547902946,2.697,0.967
4255,6.49838645247984,52.3052579543349,2.603,0.933
4256,6.49839893824007,52.3052612266382,2.769,0.993
4257,6.49841110755125,52.3052654728059,2.934,1.052
4258,6.49842327686243,52.3052697189736,2.922,1.048
4259,6.49843544617361,52.3052739651412,2.946,1.056
4260,6.49844761548479,52.3052782113089,3.004,1.077
4261,6.49845978479597,52.3052824574766,3.252,1.166
4262,6.49847195410715,52.3052867036442,2.755,0.988
4263,6.49848412341833,52.3052909498119,2.989,1.072
4264,6.49849629272951,52.3052951959795,3.385,1.214
4265,6.49850846218788,52.3052994416942,3.166,1.135
4266,6.49852064916507,52.3053036334952,3.33,1.194
4267,6.49853283614226,52.3053078252961,3.223,1.156
4268,6.49854502311946,52.305312017097,3.183,1.141
4269,6.49855721009665,52.3053162088979,2.885,1.034
4270,6.49856939707384,52.3053204006989,3.293,1.181
4271,6.49858158405104,52.3053245924998,2.969,1.065
4272,6.49859377102823,52.3053287843007,3.257,1.168
4273,6.49860595800542,52.3053329761017,3.048,1.093
4274,6.49861814498261,52.3053371679026,3.296,1.182
4275,6.49863033195981,52.3053413597035,3.163,1.134
4276,6.498642518937,52.3053455515045,2.949,1.057
4277,6.49865470589409,52.3053497433673,2.717,0.974
4278,6.49866689278585,52.3053539354311,3.218,1.154
4279,6.49867907967761,52.3053581274949,3.281,1.176
4280,6.49869126656937,52.3053623195588,3.099,1.111
4281,6.49870339596309,52.3053666885715,3.24,1.162
4282,6.4987154673025,52.3053712362449,2.865,1.027
4283,6.49872752898458,52.3053758136386,2.899,1.04
4284,6.49873957461752,52.305380440423,2.741,0.983
4285,6.49875162025046,52.3053850672075,2.626,0.942
4286,6.4987636658834,52.305389693992,3.001,1.076
4287,6.49877571151635,52.3053943207765,2.942,1.055
4288,6.49878775714929,52.3053989475609,2.684,0.962
4289,6.49879980278223,52.3054035743454,2.487,0.892
4290,6.49881184841518,52.3054082011299,2.558,0.917
4291,6.49882389404812,52.3054128279143,2.699,0.968
4292,6.49883593968106,52.3054174546988,2.595,0.931
4293,6.498847985314,52.3054220814833,2.582,0.926
4294,6.49886003094695,52.3054267082678,2.374,0.851
4295,6.49887207657989,52.3054313350522,2.292,0.822
4296,6.49888412221283,52.3054359618367,2.43,0.871
4297,6.49889616784577,52.3054405886212,2.298,0.824
4298,6.49890821347872,52.3054452154056,2.325,0.834
4299,6.49892025911166,52.3054498421901,2.126,0.762
4300,6.4989323047446,52.3054544689746,2.291,0.821
4301,6.49894435037755,52.3054590957591,2.292,0.822
4302,6.49895649269703,52.305463424993,2.241,0.803
4303,6.49896870435217,52.3054675408482,2.105,0.755
4304,6.4989809160073,52.3054716567033,2.222,0.797
4305,6.49899312766244,52.3054757725585,2.129,0.763
4306,6.49900533931758,52.3054798884136,2.274,0.815
4307,6.49901755097271,52.3054840042688,1.947,0.698
4308,6.49902976262785,52.3054881201239,1.953,0.7
4309,6.49904197428298,52.3054922359791,1.896,0.68
4310,6.49905418593812,52.3054963518342,2.04,0.732
4311,6.49906639759325,52.3055004676894,2.336,0.838
4312,6.49907860924839,52.3055045835445,1.994,0.715
4313,6.49909082090353,52.3055086993997,1.999,0.717
4314,6.49910303255866,52.3055128152548,2.249,0.807
4315,6.4991152442138,52.30551693111,2.164,0.776
4316,6.49912713770335,52.3055220261121,1.967,0.705
4317,6.49913891277609,52.3055274855391,2.318,0.831
4318,6.49915070109911,52.3055329041887,2.084,0.747
4319,6.49916287948157,52.3055371224397,1.947,0.698
4320,6.49917505786404,52.3055413406907,2.13,0.764
4321,6.49918723624651,52.3055455589417,1.8,0.645
4322,6.49919941462897,52.3055497771927,1.881,0.674
4323,6.49921159301144,52.3055539954437,1.93,0.692
4324,6.49922377139391,52.3055582136947,1.982,0.711
4325,6.49923594977637,52.3055624319457,2.102,0.754
4326,6.49924812815884,52.3055666501967,2.083,0.747
4327,6.49926030654131,52.3055708684477,2.259,0.81
4328,6.49927248492377,52.3055750866987,2.013,0.722
4329,6.49928466330624,52.3055793049497,2.04,0.732
4330,6.49929684168871,52.3055835232006,2.303,0.826
4331,6.49930902007117,52.3055877414516,2.099,0.753
4332,6.49932119845364,52.3055919597026,1.974,0.708
4333,6.49933337683611,52.3055961779536,2.178,0.781
4334,6.49934555521857,52.3056003962046,2.199,0.788
4335,6.49935773360104,52.3056046144556,2.008,0.72
4336,6.4993699119835,52.3056088327066,2.286,0.82
4337,6.49938209036597,52.3056130509576,1.993,0.714
4338,6.49939426874844,52.3056172692086,1.893,0.679
4339,6.4994064471309,52.3056214874596,2.186,0.784
4340,6.49941862551337,52.3056257057106,2.273,0.815
4341,6.49943080389584,52.3056299239616,2.045,0.733
4342,6.4994429822783,52.3056341422126,2.11,0.756
4343,6.49945516066077,52.3056383604636,2.327,0.834
4344,6.49946733904324,52.3056425787146,1.852,0.664
4345,6.4994795174257,52.3056467969656,2.231,0.8
4346,6.49949169580817,52.3056510152165,2.152,0.772
4347,6.49950387419064,52.3056552334675,2.101,0.753
4348,6.4995160525731,52.3056594517185,2.234,0.801
4349,6.49952822539163,52.3056636870924,2.312,0.829
4350,6.49954035804457,52.3056680460749,2.104,0.755
4351,6.49955249069752,52.3056724050574,1.927,0.691
4352,6.49956462335047,52.3056767640399,2.181,0.782
4353,6.49957675600342,52.3056811230224,2.085,0.748
4354,6.49958888865636,52.3056854820049,2.066,0.741
4355,6.49960102130931,52.3056898409874,2.191,0.786
4356,6.49961315396226,52.3056941999699,2.177,0.781
4357,6.49962528661521,52.3056985589524,2.025,0.726
4358,6.49963741926816,52.3057029179349,2.215,0.794
4359,6.4996495519211,52.3057072769174,2.48,0.889
4360,6.49966168457405,52.3057116358998,2.227,0.798
4361,6.499673817227,52.3057159948823,2.23,0.8
4362,6.49968594987995,52.3057203538648,2.502,0.897
4363,6.4996980825329,52.3057247128473,2.344,0.84
4364,6.49971021518584,52.3057290718298,2.613,0.937
4365,6.49972234783879,52.3057334308123,2.106,0.755
4366,6.49973448049174,52.3057377897948,2.524,0.905
4367,6.49974661314469,52.3057421487773,2.604,0.934
4368,6.49975874579764,52.3057465077598,2.236,0.802
4369,6.49977087845058,52.3057508667423,2.172,0.779
4370,6.49978301110353,52.3057552257248,2.347,0.841
4371,6.49979514375648,52.3057595847073,2.273,0.815
4372,6.49980727640943,52.3057639436897,2.283,0.818
4373,6.49981940906238,52.3057683026722,2.256,0.809
4374,6.49983154171532,52.3057726616547,2.478,0.888
4375,6.49984367436827,52.3057770206372,2.553,0.915
4376,6.49985580702122,52.3057813796197,2.438,0.874
4377,6.49986793269995,52.3057857600652,2.191,0.785
4378,6.49988000131446,52.3057903161244,2.339,0.839
4379,6.49989206992897,52.3057948721837,2.301,0.825
4380,6.49990413854349,52.3057994282429,2.465,0.884
4381,6.499916207158,52.3058039843022,2.346,0.841
4382,6.49992827577251,52.3058085403614,2.098,0.752
4383,6.49994034438703,52.3058130964206,2.473,0.887
4384,6.49995241300154,52.3058176524799,2.749,0.986
4385,6.49996448161605,52.3058222085391,2.552,0.915
4386,6.49997655023057,52.3058267645984,2.537,0.91
4387,6.49998861884508,52.3058313206576,2.656,0.952
4388,6.50000068745959,52.3058358767168,2.587,0.928
4389,6.5000127560741,52.3058404327761,2.601,0.933
4390,6.50002482468862,52.3058449888353,2.454,0.88
4391,6.50003696605079,52.3058493210154,2.374,0.851
4392,6.50004917507075,52.3058534449802,2.613,0.937
4393,6.50006138409071,52.3058575689451,2.635,0.945
4394,6.50007359311067,52.3058616929099,2.803,1.005
4395,6.50008580213063,52.3058658168748,2.577,0.924
4396,6.5000979859108,52.3058700185144,2.586,0.927
4397,6.50011013275782,52.305874333815,2.541,0.911
4398,6.50012227960484,52.3058786491156,2.828,1.014
4399,6.50013442645186,52.3058829644162,2.824,1.013
4400,6.50014657329888,52.3058872797168,2.892,1.037
4401,6.50015872014589,52.3058915950173,2.655,0.952
4402,6.50017086699291,52.3058959103179,2.762,0.99
4403,6.50018301383993,52.3059002256185,2.716,0.974
4404,6.50019516068695,52.3059045409191,2.999,1.075
4405,6.50020730753397,52.3059088562197,2.911,1.044
4406,6.50021945438098,52.3059131715202,2.58,0.925
4407,6.500231601228,52.3059174868208,2.723,0.976
4408,6.50024374807502,52.3059218021214,2.824,1.012
4409,6.50025589492204,52.305926117422,3.141,1.126
4410,6.50026804176906,52.3059304327226,2.848,1.021
4411,6.50028018861607,52.3059347480232,3.073,1.102
4412,6.50029233546309,52.3059390633237,2.746,0.984
4413,6.50030448231011,52.3059433786243,2.928,1.05
4414,6.50031662915713,52.3059476939249,2.809,1.007
4415,6.50032877600415,52.3059520092255,2.902,1.041
4416,6.50034092285116,52.3059563245261,3.034,1.088
4417,6.50035306969818,52.3059606398266,2.826,1.013
4418,6.5003652165452,52.3059649551272,2.822,1.012
4419,6.50037736339222,52.3059692704278,2.69,0.964
4420,6.50038951023924,52.3059735857284,3.049,1.093
4421,6.50040165708625,52.305977901029,3.248,1.164
4422,6.50041380393327,52.3059822163295,2.759,0.989
4423,6.50042595078029,52.3059865316301,2.666,0.956
4424,6.50043809762731,52.3059908469307,3.01,1.079
4425,6.50045024447433,52.3059951622313,3.032,1.087
4426,6.50046239132134,52.3059994775319,3.051,1.094
4427,6.50047453816836,52.3060037928324,3.187,1.143
4428,6.50048668501538,52.306008108133,3.086,1.107
4429,6.5004988318624,52.3060124234336,2.842,1.019
4430,6.50051097870942,52.3060167387342,3.145,1.128
4431,6.50052312555643,52.3060210540348,2.899,1.039
4432,6.50053527240345,52.3060253693354,3.003,1.077
4433,6.50054741925047,52.3060296846359,2.983,1.07
4434,6.50055956609749,52.3060339999365,2.898,1.039
4435,6.50057171294451,52.3060383152371,2.933,1.051
4436,6.50058385257723,52.3060426527395,3.19,1.144
4437,6.50059599100321,52.3060469939556,2.815,1.01
4438,6.5006081294292,52.3060513351717,3.293,1.181
4439,6.50062026785519,52.3060556763878,2.899,1.039
4440,6.50063240628118,52.3060600176039,3.304,1.185
4441,6.50064454470716,52.30606435882,2.848,1.021
4442,6.50065668313315,52.3060687000361,2.778,0.996
4443,6.50066882155914,52.3060730412522,3.514,1.26
4444,6.50068095998513,52.3060773824683,3.22,1.155
4445,6.50069309841111,52.3060817236844,3.14,1.126
4446,6.5007052368371,52.3060860649005,3.24,1.162
4447,6.50071737526309,52.3060904061166,2.992,1.073
4448,6.50072951368907,52.3060947473327,3.127,1.121
4449,6.50074165211506,52.3060990885488,3.317,1.189
4450,6.50075379054105,52.3061034297649,3.236,1.16
4451,6.50076592896704,52.306107770981,3.288,1.179
4452,6.50077806739302,52.3061121121971,3.04,1.09
4453,6.50079020581901,52.3061164534132,3.212,1.152
4454,6.500802344245,52.3061207946293,3.307,1.186
4455,6.50081448267098,52.3061251358454,3.0,1.076
4456,6.50082662109697,52.3061294770615,3.102,1.112
4457,6.50083875952296,52.3061338182776,3.21,1.151
4458,6.50085089794895,52.3061381594937,3.421,1.227
4459,6.50086303637493,52.3061425007098,3.144,1.127
4460,6.50087517480092,52.306146841926,3.316,1.189
4461,6.50088731322691,52.306151183142,3.126,1.121
4462,6.5008994516529,52.3061555243582,3.414,1.224
4463,6.50091159007888,52.3061598655743,2.943,1.055
4464,6.50092372850487,52.3061642067904,3.303,1.184
4465,6.50093586693086,52.3061685480065,3.099,1.111
4466,6.50094800535684,52.3061728892226,3.212,1.152
4467,6.50096014378283,52.3061772304387,3.126,1.121
4468,6.50097228220882,52.3061815716548,3.422,1.227
4469,6.50098442063481,52.3061859128709,3.466,1.243
4470,6.50099655906079,52.306190254087,3.638,1.304
4471,6.50100869748678,52.3061945953031,3.221,1.155
4472,6.50102083591277,52.3061989365192,3.088,1.107
4473,6.50103297433875,52.3062032777353,3.406,1.221
4474,6.50104511276474,52.3062076189514,3.016,1.081
4475,6.50105725119073,52.3062119601675,3.096,1.11
4476,6.50106938961672,52.3062163013836,3.055,1.095
4477,6.5010815280427,52.3062206425997,3.235,1.16
4478,6.50109366646869,52.3062249838158,3.737,1.34
4479,6.50110580489468,52.3062293250319,3.177,1.139
4480,6.50111794332066,52.306233666248,3.533,1.267
4481,6.50113008174665,52.3062380074641,3.081,1.105
4482,6.50114222017264,52.3062423486802,3.555,1.275
4483,6.50115435859863,52.3062466898963,3.135,1.124
4484,6.50116648607286,52.3062510648161,2.999,1.075
4485,6.5011786114964,52.306255446047,3.109,1.115
4486,6.50119073691994,52.3062598272778,3.397,1.218
4487,6.50120286234348,52.3062642085086,3.192,1.144
4488,6.50121498776702,52.3062685897394,3.553,1.274
4489,6.50122711319055,52.3062729709703,3.221,1.155
4490,6.50123923861409,52.3062773522011,3.299,1.183
4491,6.50125136403763,52.3062817334319,3.449,1.237
4492,6.50126348946117,52.3062861146627,3.344,1.199
4493,6.50127561488471,52.3062904958936,3.426,1.228
4494,6.50128774030825,52.3062948771244,3.266,1.171
4495,6.50129986573179,52.3062992583552,3.098,1.111
4496,6.50131199115532,52.3063036395861,3.247,1.164
4497,6.50132411657886,52.3063080208169,3.229,1.158
4498,6.5013362420024,52.3063124020477,3.312,1.188
4499,6.50134836742594,52.3063167832785,3.436,1.232
4500,6.50136049284948,52.3063211645094,3.011,1.08
4501,6.50137265187788,52.306325442322,3.376,1.211
4502,6.50138483458111,52.306329647276,3.369,1.208
4503,6.50139701728434,52.3063338522299,3.172,1.137
4504,6.50140919998757,52.3063380571839,3.367,1.207
4505,6.50142113311213,52.3063430302102,3.107,1.114
4506,6.50143315089089,52.3063477427152,3.056,1.096
4507,6.50144529630194,52.306352062435,3.201,1.148
4508,6.501457441713,52.3063563821547,3.006,1.078
4509,6.50146958712405,52.3063607018744,3.221,1.155
4510,6.50148173253511,52.3063650215941,3.23,1.158
4511,6.50149387794616,52.3063693413139,3.136,1.124
4512,6.50150602335722,52.3063736610336,2.673,0.959
4513,6.50151816876827,52.3063779807533,2.968,1.064
4514,6.50153031417933,52.306382300473,3.099,1.111
4515,6.50154245959038,52.3063866201928,3.103,1.113
4516,6.50155460500144,52.3063909399125,2.958,1.061
